"","R","residual","individual","type","lambda","experiment","location"
"16007",0.752771921236071,-0.01365127855163,"56","1/R",3.9,"tbuooh","medial_axis"
"16008",0.754318657582289,-0.014461834965615,"56","1/R",3.9,"tbuooh","medial_axis"
"16009",0.753084479984208,0.000392733133543,"56","1/R",3.9,"tbuooh","medial_axis"
"16010",0.75904838408078,-0.007023098789613,"56","1/R",3.9,"tbuooh","medial_axis"
"16011",0.747213805396437,0.017399493061115,"56","1/R",3.9,"tbuooh","medial_axis"
"16012",0.749106656384747,-0.005489024615531,"56","1/R",3.9,"tbuooh","medial_axis"
"16013",0.758489365204519,0.006522449904379,"56","1/R",3.9,"tbuooh","medial_axis"
"16014",0.759602874783643,0.007197514309286,"56","1/R",3.9,"tbuooh","medial_axis"
"16015",0.758735178503562,-0.008595047216035,"56","1/R",3.9,"tbuooh","medial_axis"
"16016",0.747645176273359,0.008451468532408,"56","1/R",3.9,"tbuooh","medial_axis"
"16017",0.74266178506423,-0.021697753069802,"56","1/R",3.9,"tbuooh","medial_axis"
"16018",0.738843556069648,0.013399581261381,"56","1/R",3.9,"tbuooh","medial_axis"
"16019",0.754410725977964,-0.007563858319013,"56","1/R",3.9,"tbuooh","medial_axis"
"16020",0.731089618046488,0.007527830622525,"56","1/R",3.9,"tbuooh","medial_axis"
"16021",0.741331372820688,-0.000367063443322,"56","1/R",3.9,"tbuooh","medial_axis"
"16022",0.736906779701163,-0.008114637967688,"56","1/R",3.9,"tbuooh","medial_axis"
"16023",0.734438829954469,-0.006809620205087,"56","1/R",3.9,"tbuooh","medial_axis"
"16024",0.747378777754183,0.01347802103594,"56","1/R",3.9,"tbuooh","medial_axis"
"16025",0.74793410892086,0.007972392291118,"56","1/R",3.9,"tbuooh","medial_axis"
"16026",0.729808034152841,0.003245551311554,"56","1/R",3.9,"tbuooh","medial_axis"
"16027",0.750679126510997,-0.003690668265672,"56","1/R",3.9,"tbuooh","medial_axis"
"16028",0.745536228600812,-0.009074432309458,"56","1/R",3.9,"tbuooh","medial_axis"
"16029",0.742341474397706,-0.006737917615089,"56","1/R",3.9,"tbuooh","medial_axis"
"16030",0.739035847422707,0.011919069516331,"56","1/R",3.9,"tbuooh","medial_axis"
"16031",0.721989363225167,0.009200411383508,"56","1/R",3.9,"tbuooh","medial_axis"
"16032",0.748338925153925,-0.013794568037003,"56","1/R",3.9,"tbuooh","medial_axis"
"16033",0.725485481248125,-0.007245191567282,"56","1/R",3.9,"tbuooh","medial_axis"
"16034",0.74166055487228,0.004658794730439,"56","1/R",3.9,"tbuooh","medial_axis"
"16035",0.736555338496858,0.011039579240816,"56","1/R",3.9,"tbuooh","medial_axis"
"16036",0.735176314200139,-0.012919434299082,"56","1/R",3.9,"tbuooh","medial_axis"
"16037",0.754209211676775,-0.000817872332068,"56","1/R",3.9,"tbuooh","medial_axis"
"16038",0.740971530068846,-0.00208274007815,"56","1/R",3.9,"tbuooh","medial_axis"
"16039",0.742362711269274,0.004415434283173,"56","1/R",3.9,"tbuooh","medial_axis"
"16040",0.735369988394009,0.010436019365447,"56","1/R",3.9,"tbuooh","medial_axis"
"16041",0.7381858571859,0.002363055795579,"56","1/R",3.9,"tbuooh","medial_axis"
"16042",0.745645055232281,-0.010586633774184,"56","1/R",3.9,"tbuooh","medial_axis"
"16043",0.724073473963407,-0.006496551596615,"56","1/R",3.9,"tbuooh","medial_axis"
"16044",0.740083071299744,0.002595113852098,"56","1/R",3.9,"tbuooh","medial_axis"
"16045",0.750776419986836,0.006620952607909,"56","1/R",3.9,"tbuooh","medial_axis"
"16046",0.747946724710073,0.01973282930599,"56","1/R",3.9,"tbuooh","medial_axis"
"16047",0.734574337322114,-0.003342133561468,"56","1/R",3.9,"tbuooh","medial_axis"
"16048",0.739197999447986,-0.017163575418058,"56","1/R",3.9,"tbuooh","medial_axis"
"16049",0.74418006927359,0.004354505563062,"56","1/R",3.9,"tbuooh","medial_axis"
"16050",0.725361564494025,-0.013541129857867,"56","1/R",3.9,"tbuooh","medial_axis"
"16051",0.746609991366387,0.006180077239542,"56","1/R",3.9,"tbuooh","medial_axis"
"16052",0.721543397522682,-0.011813050983861,"56","1/R",3.9,"tbuooh","medial_axis"
"16053",0.743788652731535,0.011196687128213,"56","1/R",3.9,"tbuooh","medial_axis"
"16054",0.722329279669733,0.001070439343513,"56","1/R",3.9,"tbuooh","medial_axis"
"16055",0.73865755190544,0.014536547624431,"56","1/R",3.9,"tbuooh","medial_axis"
"16056",0.721355877496718,-0.01319205193444,"56","1/R",3.9,"tbuooh","medial_axis"
"16057",0.739378956868686,0.008307062447261,"56","1/R",3.9,"tbuooh","medial_axis"
"16058",0.718648113604292,-0.013480527816484,"56","1/R",3.9,"tbuooh","medial_axis"
"16059",0.721946898081427,0.007613987035809,"56","1/R",3.9,"tbuooh","medial_axis"
"16060",0.731549718037971,-0.001495968130006,"56","1/R",3.9,"tbuooh","medial_axis"
"16061",0.726401748212721,-0.003452505752411,"56","1/R",3.9,"tbuooh","medial_axis"
"16062",0.732469518106165,-0.007398965776632,"56","1/R",3.9,"tbuooh","medial_axis"
"16063",0.710882246886446,0.008563866245003,"56","1/R",3.9,"tbuooh","medial_axis"
"16064",0.725826042158071,0.005322518646694,"56","1/R",3.9,"tbuooh","medial_axis"
"16065",0.716520453937133,-0.009059787901564,"56","1/R",3.9,"tbuooh","medial_axis"
"16066",0.71311418408997,0.00555100911442,"56","1/R",3.9,"tbuooh","medial_axis"
"16067",0.717959529808579,-0.001597672662874,"56","1/R",3.9,"tbuooh","medial_axis"
"16068",0.719733017901536,0.000570787297009,"56","1/R",3.9,"tbuooh","medial_axis"
"16069",0.69330188062499,0.006683320486756,"56","1/R",3.9,"tbuooh","medial_axis"
"16070",0.707008870011392,0.002210538680897,"56","1/R",3.9,"tbuooh","medial_axis"
"16071",0.709068409653279,0.006045407930576,"56","1/R",3.9,"tbuooh","medial_axis"
"16072",0.697327641713441,-0.023203568074889,"56","1/R",3.9,"tbuooh","medial_axis"
"16073",0.718944224160482,0.002982817119164,"56","1/R",3.9,"tbuooh","medial_axis"
"16074",0.712180065007623,0.005493309831869,"56","1/R",3.9,"tbuooh","medial_axis"
"16075",0.725552666747389,0.00660726050535,"56","1/R",3.9,"tbuooh","medial_axis"
"16076",0.706926451149575,0.007116755439571,"56","1/R",3.9,"tbuooh","medial_axis"
"16077",0.707689177877175,-0.013523517936195,"56","1/R",3.9,"tbuooh","medial_axis"
"16078",0.712918177261601,0.001449275903132,"56","1/R",3.9,"tbuooh","medial_axis"
"16079",0.723879221571218,-0.003069569767177,"56","1/R",3.9,"tbuooh","medial_axis"
"16080",0.691842246102154,0.002921616646985,"56","1/R",3.9,"tbuooh","medial_axis"
"16081",0.970787203319448,-4.32e-05,"57","1/R",3.9,"tbuooh","medial_axis"
"16082",0.9488767162017,-0.013302186130772,"57","1/R",3.9,"tbuooh","medial_axis"
"16083",0.954068699518918,0.006924365091458,"57","1/R",3.9,"tbuooh","medial_axis"
"16084",0.982554652018328,0.017716389102046,"57","1/R",3.9,"tbuooh","medial_axis"
"16085",0.994679215203767,-0.025397037209823,"57","1/R",3.9,"tbuooh","medial_axis"
"16086",0.98505050278,0.026459784622413,"57","1/R",3.9,"tbuooh","medial_axis"
"16087",0.964280898155081,0.001412139457692,"57","1/R",3.9,"tbuooh","medial_axis"
"16088",0.968927667893746,-0.022584734048393,"57","1/R",3.9,"tbuooh","medial_axis"
"16089",0.954435685201084,0.017076635479678,"57","1/R",3.9,"tbuooh","medial_axis"
"16090",0.98369733669476,-0.013478642580525,"57","1/R",3.9,"tbuooh","medial_axis"
"16091",0.954602239306924,0.014516871966929,"57","1/R",3.9,"tbuooh","medial_axis"
"16092",0.987688817858622,-0.013029648606984,"57","1/R",3.9,"tbuooh","medial_axis"
"16093",0.978903007151927,-0.012099392038769,"57","1/R",3.9,"tbuooh","medial_axis"
"16094",0.977652532514462,0.015552216366479,"57","1/R",3.9,"tbuooh","medial_axis"
"16095",0.99524620494093,-0.013261102236223,"57","1/R",3.9,"tbuooh","medial_axis"
"16096",0.982223263902097,0.012706804112699,"57","1/R",3.9,"tbuooh","medial_axis"
"16097",0.980241359105092,-0.006391349593631,"57","1/R",3.9,"tbuooh","medial_axis"
"16098",0.994565240099422,-0.013153508787817,"57","1/R",3.9,"tbuooh","medial_axis"
"16099",0.964065289690681,0.005335058982847,"57","1/R",3.9,"tbuooh","medial_axis"
"16100",0.975078399824751,0.018230861753415,"57","1/R",3.9,"tbuooh","medial_axis"
"16101",0.96359210939111,0.007989908462597,"57","1/R",3.9,"tbuooh","medial_axis"
"16102",0.792160524114284,-0.012158505266137,"57","1/R",3.9,"tbuooh","medial_axis"
"16103",0.783321393626807,0.002698360624987,"57","1/R",3.9,"tbuooh","medial_axis"
"16104",0.791496145705135,-0.021747138441436,"57","1/R",3.9,"tbuooh","medial_axis"
"16105",0.767860767562555,0.004780671692636,"57","1/R",3.9,"tbuooh","medial_axis"
"16106",0.774292436980954,0.004332356521558,"57","1/R",3.9,"tbuooh","medial_axis"
"16107",0.780535858078335,-0.00760974237591,"57","1/R",3.9,"tbuooh","medial_axis"
"16108",0.795863824155571,0.007008878262665,"57","1/R",3.9,"tbuooh","medial_axis"
"16109",0.786555772379908,0.014162436466113,"57","1/R",3.9,"tbuooh","medial_axis"
"16110",0.78616856308046,0.010659240047632,"57","1/R",3.9,"tbuooh","medial_axis"
"16111",0.776565625768062,-0.014493194526962,"57","1/R",3.9,"tbuooh","medial_axis"
"16112",0.771591463925882,0.002011044809345,"57","1/R",3.9,"tbuooh","medial_axis"
"16113",0.776829836514367,-0.019894810534246,"57","1/R",3.9,"tbuooh","medial_axis"
"16114",0.79479252193194,0.012381741730243,"57","1/R",3.9,"tbuooh","medial_axis"
"16115",0.797327908918126,0.008145599775756,"57","1/R",3.9,"tbuooh","medial_axis"
"16116",0.790019539130827,0.009376361012265,"57","1/R",3.9,"tbuooh","medial_axis"
"16117",0.806223737191079,0.009235839510451,"57","1/R",3.9,"tbuooh","medial_axis"
"16118",0.789133048413581,-0.016840164146451,"57","1/R",3.9,"tbuooh","medial_axis"
"16119",0.78196265405573,0.007563120109213,"57","1/R",3.9,"tbuooh","medial_axis"
"16120",0.795342063905827,-0.016771966223418,"57","1/R",3.9,"tbuooh","medial_axis"
"16121",0.793435655873416,-0.007001538068758,"57","1/R",3.9,"tbuooh","medial_axis"
"16122",0.809720114576731,-0.011638547272465,"57","1/R",3.9,"tbuooh","medial_axis"
"16123",0.790184590283998,0.014656624972347,"57","1/R",3.9,"tbuooh","medial_axis"
"16124",0.807427613098585,0.009041433501011,"57","1/R",3.9,"tbuooh","medial_axis"
"16125",0.814632970122106,-0.001628603205776,"57","1/R",3.9,"tbuooh","medial_axis"
"16126",0.79413033585415,0.011201946217979,"57","1/R",3.9,"tbuooh","medial_axis"
"16127",0.795943764642187,0.000839940907576,"57","1/R",3.9,"tbuooh","medial_axis"
"16128",0.793973657631078,0.004376786617649,"57","1/R",3.9,"tbuooh","medial_axis"
"16129",0.820743125259909,-0.013282099866771,"57","1/R",3.9,"tbuooh","medial_axis"
"16130",0.820175155068929,0.008947194640789,"57","1/R",3.9,"tbuooh","medial_axis"
"16131",0.803787923533079,-0.008317185665072,"57","1/R",3.9,"tbuooh","medial_axis"
"16132",0.820143646002948,-0.004452550041321,"57","1/R",3.9,"tbuooh","medial_axis"
"16133",0.808104208879973,-0.00365406219734,"57","1/R",3.9,"tbuooh","medial_axis"
"16134",0.830260209014666,0.00973948654054,"57","1/R",3.9,"tbuooh","medial_axis"
"16135",0.817890390618956,-0.004326304850522,"57","1/R",3.9,"tbuooh","medial_axis"
"16136",0.81113674910573,-0.005432175644638,"57","1/R",3.9,"tbuooh","medial_axis"
"16137",0.83165508734671,0.001142947191146,"57","1/R",3.9,"tbuooh","medial_axis"
"16138",0.802063822196347,0.008560790940859,"57","1/R",3.9,"tbuooh","medial_axis"
"16139",0.811001417811603,-0.00491445047841,"57","1/R",3.9,"tbuooh","medial_axis"
"16140",0.831569585134614,-0.000578457217337,"57","1/R",3.9,"tbuooh","medial_axis"
"16141",0.807462409526772,0.003638911346835,"57","1/R",3.9,"tbuooh","medial_axis"
"16142",0.799574139980258,0.008174266119188,"57","1/R",3.9,"tbuooh","medial_axis"
"16143",0.812320173403486,-0.00071345123199,"57","1/R",3.9,"tbuooh","medial_axis"
"16144",0.825896878661133,-0.008358905401166,"57","1/R",3.9,"tbuooh","medial_axis"
"16145",0.822823300572961,-0.000690952784192,"57","1/R",3.9,"tbuooh","medial_axis"
"16146",0.81809248093958,-0.006624967407774,"57","1/R",3.9,"tbuooh","medial_axis"
"16147",0.817403494827613,0.000121747321763,"57","1/R",3.9,"tbuooh","medial_axis"
"16148",0.803284200958092,-0.004092449534137,"57","1/R",3.9,"tbuooh","medial_axis"
"16149",0.806431609502169,0.002460215264752,"57","1/R",3.9,"tbuooh","medial_axis"
"16150",0.80499151709576,0.018322891616603,"57","1/R",3.9,"tbuooh","medial_axis"
"16151",0.804341509638008,-0.000655688415434,"57","1/R",3.9,"tbuooh","medial_axis"
"16152",0.829343306579307,0.009349394212881,"57","1/R",3.9,"tbuooh","medial_axis"
"16153",0.814513837052019,-0.011239258398663,"57","1/R",3.9,"tbuooh","medial_axis"
"16154",0.792966527177227,-0.014545771238327,"57","1/R",3.9,"tbuooh","medial_axis"
"16155",0.807229278806473,0.001180196598913,"57","1/R",3.9,"tbuooh","medial_axis"
"16156",0.817626945825275,0.001732418997114,"57","1/R",3.9,"tbuooh","medial_axis"
"16157",0.806901968340749,0.007309995060992,"57","1/R",3.9,"tbuooh","medial_axis"
"16158",0.819568033635602,0.004419779353212,"57","1/R",3.9,"tbuooh","medial_axis"
"16159",0.811107737435909,-0.008495339368759,"57","1/R",3.9,"tbuooh","medial_axis"
"16160",0.804589903970036,-0.004399268950288,"57","1/R",3.9,"tbuooh","medial_axis"
"16161",0.811115854833351,0.015578401655232,"57","1/R",3.9,"tbuooh","medial_axis"
"16162",0.815342708852442,-0.010327395395056,"57","1/R",3.9,"tbuooh","medial_axis"
"16163",0.815806013845482,0.000433177237256,"57","1/R",3.9,"tbuooh","medial_axis"
"16164",0.811646801571061,-0.005066590752314,"57","1/R",3.9,"tbuooh","medial_axis"
"16165",0.791238817250419,-0.006476892707864,"57","1/R",3.9,"tbuooh","medial_axis"
"16166",0.80334958878657,0.008582670893141,"57","1/R",3.9,"tbuooh","medial_axis"
"16167",0.798404134877829,-0.00592838376875,"57","1/R",3.9,"tbuooh","medial_axis"
"16168",0.789199039085462,0.014066105793814,"57","1/R",3.9,"tbuooh","medial_axis"
"16169",0.790895472012787,0.005886291598526,"57","1/R",3.9,"tbuooh","medial_axis"
"16170",0.819236126114894,-0.009103806707493,"57","1/R",3.9,"tbuooh","medial_axis"
"16171",0.80533703623428,0.011304591949828,"57","1/R",3.9,"tbuooh","medial_axis"
"16172",0.812410161411511,-0.018872949028051,"57","1/R",3.9,"tbuooh","medial_axis"
"16173",0.802931179375322,-0.004581456119357,"57","1/R",3.9,"tbuooh","medial_axis"
"16174",0.792922694246504,0.004819185135959,"57","1/R",3.9,"tbuooh","medial_axis"
"16175",0.797451371226355,0.002368331736758,"57","1/R",3.9,"tbuooh","medial_axis"
"16176",0.801721485850615,0.012660928334718,"57","1/R",3.9,"tbuooh","medial_axis"
"16177",0.787932938855296,-0.00833511682223,"57","1/R",3.9,"tbuooh","medial_axis"
"16178",0.794437389920963,0.002507487557133,"57","1/R",3.9,"tbuooh","medial_axis"
"16179",0.776646268024959,-0.005009691237544,"57","1/R",3.9,"tbuooh","medial_axis"
"16180",0.799887782030714,0.00197412948162,"57","1/R",3.9,"tbuooh","medial_axis"
"16181",0.789547541908914,-0.000797857531627,"57","1/R",3.9,"tbuooh","medial_axis"
"16182",0.777141522900815,-0.004997011450413,"57","1/R",3.9,"tbuooh","medial_axis"
"16183",0.784371694364912,0.016353996934465,"57","1/R",3.9,"tbuooh","medial_axis"
"16184",0.775406098128596,-0.011962259045174,"57","1/R",3.9,"tbuooh","medial_axis"
"16185",0.794686839957256,-0.005780987514407,"57","1/R",3.9,"tbuooh","medial_axis"
"16186",0.785048590870149,-0.005725630365142,"57","1/R",3.9,"tbuooh","medial_axis"
"16187",0.776196784669412,0.013875127175829,"57","1/R",3.9,"tbuooh","medial_axis"
"16188",0.789943046654467,0.009813410187454,"57","1/R",3.9,"tbuooh","medial_axis"
"16189",0.788135691312551,0.002758611321839,"57","1/R",3.9,"tbuooh","medial_axis"
"16190",0.800746176292986,-0.018276727644512,"57","1/R",3.9,"tbuooh","medial_axis"
"16191",0.789266541616267,-0.006980451452369,"57","1/R",3.9,"tbuooh","medial_axis"
"16192",0.780857347844024,0.004747983261676,"57","1/R",3.9,"tbuooh","medial_axis"
"16193",0.79904715470832,0.009223312536305,"57","1/R",3.9,"tbuooh","medial_axis"
"16194",0.788216751700301,-0.002095111304102,"57","1/R",3.9,"tbuooh","medial_axis"
"16195",0.778119684645136,-0.005460757460411,"57","1/R",3.9,"tbuooh","medial_axis"
"16196",0.792873597582842,0.005236908396313,"57","1/R",3.9,"tbuooh","medial_axis"
"16197",0.782739367448283,-0.004134483393755,"57","1/R",3.9,"tbuooh","medial_axis"
"16198",0.776839672827826,0.008403983146882,"57","1/R",3.9,"tbuooh","medial_axis"
"16199",0.784210191309286,-0.002027934286763,"57","1/R",3.9,"tbuooh","medial_axis"
"16200",0.765713735915417,0.006974728125912,"57","1/R",3.9,"tbuooh","medial_axis"
"16201",0.784348463031867,-0.01634450437277,"57","1/R",3.9,"tbuooh","medial_axis"
"16202",0.778798833477625,-0.004323409504214,"57","1/R",3.9,"tbuooh","medial_axis"
"16203",0.767554566062025,0.004127852640925,"57","1/R",3.9,"tbuooh","medial_axis"
"16204",0.765738749676473,0.010078827296528,"57","1/R",3.9,"tbuooh","medial_axis"
"16205",0.764933191692005,0.004387977571781,"57","1/R",3.9,"tbuooh","medial_axis"
"16206",0.759649602074043,0.002915533170639,"57","1/R",3.9,"tbuooh","medial_axis"
"16207",0.769924159965316,-0.0037820308899,"57","1/R",3.9,"tbuooh","medial_axis"
"16208",0.761579007584587,-0.002142343528026,"57","1/R",3.9,"tbuooh","medial_axis"
"16209",0.764128053113886,-0.001837361798243,"57","1/R",3.9,"tbuooh","medial_axis"
"16210",0.762112338844091,-0.00870380632904,"57","1/R",3.9,"tbuooh","medial_axis"
"16211",0.777458739880292,0.011915578944397,"57","1/R",3.9,"tbuooh","medial_axis"
"16212",0.774703583921847,-0.012548374217909,"57","1/R",3.9,"tbuooh","medial_axis"
"16213",0.779701256089349,-0.008340529558795,"57","1/R",3.9,"tbuooh","medial_axis"
"16214",0.76955995037178,0.014773421461097,"57","1/R",3.9,"tbuooh","medial_axis"
"16215",1.01784845074606,-0.012597807415579,"58","1/R",3.9,"tbuooh","medial_axis"
"16216",0.997298451390616,0.006078941380174,"58","1/R",3.9,"tbuooh","medial_axis"
"16217",1.03705744649772,0.009775486038176,"58","1/R",3.9,"tbuooh","medial_axis"
"16218",1.0307747050911,-0.001179972236148,"58","1/R",3.9,"tbuooh","medial_axis"
"16219",1.03040929781131,0.007122313661177,"58","1/R",3.9,"tbuooh","medial_axis"
"16220",1.01581225959893,-0.018072799486957,"58","1/R",3.9,"tbuooh","medial_axis"
"16221",1.00831085062032,0.012344226732007,"58","1/R",3.9,"tbuooh","medial_axis"
"16222",1.0080066171691,0.007751657621873,"58","1/R",3.9,"tbuooh","medial_axis"
"16223",0.983613776616072,-0.010764888256581,"58","1/R",3.9,"tbuooh","medial_axis"
"16224",0.983821153502594,-0.000472284423497,"58","1/R",3.9,"tbuooh","medial_axis"
"16225",1.02590191960623,-0.002147000043264,"58","1/R",3.9,"tbuooh","medial_axis"
"16226",1.01983441320146,-0.016495394369088,"58","1/R",3.9,"tbuooh","medial_axis"
"16227",1.01005457652903,0.017661139616749,"58","1/R",3.9,"tbuooh","medial_axis"
"16228",1.02382089022833,-0.007079055584479,"58","1/R",3.9,"tbuooh","medial_axis"
"16229",0.984027476584146,0.0142180569997,"58","1/R",3.9,"tbuooh","medial_axis"
"16230",0.986110497102791,0.001746736776148,"58","1/R",3.9,"tbuooh","medial_axis"
"16231",1.0221866828859,-0.013371139203969,"58","1/R",3.9,"tbuooh","medial_axis"
"16232",1.00821791053929,-0.012725354589241,"58","1/R",3.9,"tbuooh","medial_axis"
"16233",0.991126459863125,-0.004095682534496,"58","1/R",3.9,"tbuooh","medial_axis"
"16234",0.994748814045236,0.00552650634674,"58","1/R",3.9,"tbuooh","medial_axis"
"16235",1.03825504933962,0.030255783422546,"58","1/R",3.9,"tbuooh","medial_axis"
"16236",0.765977429619974,-0.019230566529213,"58","1/R",3.9,"tbuooh","medial_axis"
"16237",0.771497268176389,-0.016315446284685,"58","1/R",3.9,"tbuooh","medial_axis"
"16238",0.752478740544458,0.002093021532965,"58","1/R",3.9,"tbuooh","medial_axis"
"16239",0.769970729776407,0.00999384415537,"58","1/R",3.9,"tbuooh","medial_axis"
"16240",0.746453138707084,0.000176854266467,"58","1/R",3.9,"tbuooh","medial_axis"
"16241",0.75632867454497,-0.01076733157842,"58","1/R",3.9,"tbuooh","medial_axis"
"16242",0.736724326563478,0.016422685150877,"58","1/R",3.9,"tbuooh","medial_axis"
"16243",0.746454206288001,0.00079650564499,"58","1/R",3.9,"tbuooh","medial_axis"
"16244",0.74496477631978,0.001466071335567,"58","1/R",3.9,"tbuooh","medial_axis"
"16245",0.756311882190507,0.015299749064997,"58","1/R",3.9,"tbuooh","medial_axis"
"16246",0.729879734314719,-0.0039386001428,"58","1/R",3.9,"tbuooh","medial_axis"
"16247",0.752668684053624,-0.013288284511508,"58","1/R",3.9,"tbuooh","medial_axis"
"16248",0.73601531908899,0.001667571456296,"58","1/R",3.9,"tbuooh","medial_axis"
"16249",0.721740963284048,3.95e-05,"58","1/R",3.9,"tbuooh","medial_axis"
"16250",0.735709216843301,-0.007116898052674,"58","1/R",3.9,"tbuooh","medial_axis"
"16251",0.731880778936121,0.000451315183525,"58","1/R",3.9,"tbuooh","medial_axis"
"16252",0.739036249484256,0.012372961932278,"58","1/R",3.9,"tbuooh","medial_axis"
"16253",0.744704417863102,0.006040919097657,"58","1/R",3.9,"tbuooh","medial_axis"
"16254",0.748145049564254,-0.001196310323385,"58","1/R",3.9,"tbuooh","medial_axis"
"16255",0.751974096386649,0.001921078525105,"58","1/R",3.9,"tbuooh","medial_axis"
"16256",0.740132709653694,-0.009979387264085,"58","1/R",3.9,"tbuooh","medial_axis"
"16257",0.754610524926956,-0.011234648852523,"58","1/R",3.9,"tbuooh","medial_axis"
"16258",0.730115819043531,0.021441624139092,"58","1/R",3.9,"tbuooh","medial_axis"
"16259",0.748864578870766,-0.009009029598157,"58","1/R",3.9,"tbuooh","medial_axis"
"16260",0.733011645082626,-0.002006099036486,"58","1/R",3.9,"tbuooh","medial_axis"
"16261",0.749372656773389,-0.009962302957919,"58","1/R",3.9,"tbuooh","medial_axis"
"16262",0.7361266140106,0.010314815737669,"58","1/R",3.9,"tbuooh","medial_axis"
"16263",0.75067923378559,-0.00041053551105,"58","1/R",3.9,"tbuooh","medial_axis"
"16264",0.758865033251833,-0.00897970017847,"58","1/R",3.9,"tbuooh","medial_axis"
"16265",0.750680983459093,0.00481876852197,"58","1/R",3.9,"tbuooh","medial_axis"
"16266",0.76962363269585,-0.00139986530232,"58","1/R",3.9,"tbuooh","medial_axis"
"16267",0.775028220450228,0.014797034308761,"58","1/R",3.9,"tbuooh","medial_axis"
"16268",0.773876611876329,-0.01502804837183,"58","1/R",3.9,"tbuooh","medial_axis"
"16269",0.752968201733799,0.003781085012949,"58","1/R",3.9,"tbuooh","medial_axis"
"16270",0.776509112892629,0.012303569726146,"58","1/R",3.9,"tbuooh","medial_axis"
"16271",0.763988923861818,-0.016874102865717,"58","1/R",3.9,"tbuooh","medial_axis"
"16272",0.759834349023846,0.01328220978648,"58","1/R",3.9,"tbuooh","medial_axis"
"16273",0.757748440933475,0.017243470813102,"58","1/R",3.9,"tbuooh","medial_axis"
"16274",0.76723136172516,-0.019077701035653,"58","1/R",3.9,"tbuooh","medial_axis"
"16275",0.773946270263462,-0.029340818970316,"58","1/R",3.9,"tbuooh","medial_axis"
"16276",0.765391617236516,0.006884851390001,"58","1/R",3.9,"tbuooh","medial_axis"
"16277",0.751895377850843,0.012264021273261,"58","1/R",3.9,"tbuooh","medial_axis"
"16278",0.744844981861703,0.002697705770468,"58","1/R",3.9,"tbuooh","medial_axis"
"16279",0.769923523446315,0.012580476721882,"58","1/R",3.9,"tbuooh","medial_axis"
"16280",0.754927145792685,0.000109509817425,"58","1/R",3.9,"tbuooh","medial_axis"
"16281",0.750946612456734,0.000812581225728,"58","1/R",3.9,"tbuooh","medial_axis"
"16282",0.768717943416878,0.000176726943409,"58","1/R",3.9,"tbuooh","medial_axis"
"16283",0.766936020806649,-0.022568810856424,"58","1/R",3.9,"tbuooh","medial_axis"
"16284",0.755273070829209,0.019126944398791,"58","1/R",3.9,"tbuooh","medial_axis"
"16285",0.750941646578218,-0.017286069167264,"58","1/R",3.9,"tbuooh","medial_axis"
"16286",0.755945116722404,0.009593490703909,"58","1/R",3.9,"tbuooh","medial_axis"
"16287",0.772615134876801,0.019906700226775,"58","1/R",3.9,"tbuooh","medial_axis"
"16288",0.76353574845942,-0.010622724982887,"58","1/R",3.9,"tbuooh","medial_axis"
"16289",0.766283340130614,-0.001374188835201,"58","1/R",3.9,"tbuooh","medial_axis"
"16290",0.772366806084982,-0.022760763086429,"58","1/R",3.9,"tbuooh","medial_axis"
"16291",0.750016329881639,-0.001292774875629,"58","1/R",3.9,"tbuooh","medial_axis"
"16292",0.764469283963224,0.000394003888785,"58","1/R",3.9,"tbuooh","medial_axis"
"16293",0.739221716380426,0.007498130901283,"58","1/R",3.9,"tbuooh","medial_axis"
"16294",0.73353373185249,0.014332369732797,"58","1/R",3.9,"tbuooh","medial_axis"
"16295",0.75123969462329,-0.015086050599173,"58","1/R",3.9,"tbuooh","medial_axis"
"16296",0.730614527216777,0.013941499058557,"58","1/R",3.9,"tbuooh","medial_axis"
"16297",0.757126971757169,0.00453388114621,"58","1/R",3.9,"tbuooh","medial_axis"
"16298",0.754114842437977,0.001350666467401,"58","1/R",3.9,"tbuooh","medial_axis"
"16299",0.760768867185756,0.009841032879436,"58","1/R",3.9,"tbuooh","medial_axis"
"16300",0.737238116756389,-0.008487356174139,"58","1/R",3.9,"tbuooh","medial_axis"
"16301",0.753166383381709,-0.023316085945884,"58","1/R",3.9,"tbuooh","medial_axis"
"16302",0.73634905673343,0.021440169670688,"58","1/R",3.9,"tbuooh","medial_axis"
"16303",0.752897734815235,-0.009108275613586,"58","1/R",3.9,"tbuooh","medial_axis"
"16304",0.749062107921254,-0.013077894943965,"58","1/R",3.9,"tbuooh","medial_axis"
"16305",0.756657748532222,0.009585520546614,"58","1/R",3.9,"tbuooh","medial_axis"
"16306",0.736682314983685,-0.007283026557823,"58","1/R",3.9,"tbuooh","medial_axis"
"16307",0.734523842614062,0.000320441887696,"58","1/R",3.9,"tbuooh","medial_axis"
"16308",0.727197015122301,0.000846752037674,"58","1/R",3.9,"tbuooh","medial_axis"
"16309",0.747579477668317,0.010075034911195,"58","1/R",3.9,"tbuooh","medial_axis"
"16310",0.746466709067061,0.008361946398415,"58","1/R",3.9,"tbuooh","medial_axis"
"16311",0.729378141878791,-0.007802825626759,"58","1/R",3.9,"tbuooh","medial_axis"
"16312",0.739016383828243,0.012569017474721,"58","1/R",3.9,"tbuooh","medial_axis"
"16313",0.737924340750195,0.003924227671868,"58","1/R",3.9,"tbuooh","medial_axis"
