baseline,tbp,t+10min,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
N,Y,37,0.011783134,-0.014164404,0.036528528,0.018221534,-0.001768906,6.95E-05,0.001548405,-0.006134244,-0.010112665,-0.020272537,0.01866306,0.022491923,0.016771895,-0.01524141,0.023350576,0.014613909,0.004327715,-0.00212218,-0.031716995,-0.027624032,0.011000234,-0.015682718,0.026360465,-0.019976286,-0.013093955,0.009363686,-0.027368063,-0.015870815,0.009434161,0.004915614,0.009488706,0.010724994,-0.009273288,-0.014988146,0.002874437,0.009844912,0.02846239,-0.025597041,0.031685842,0.017733741,-0.017808745,0.012562686,-0.023792153,-0.01602335,-0.005259152,-0.001213431,0.00648575,-0.016502119,0.003715659,-0.000916023,0.017925166,0.023381525,0.0280808,-0.01451022,0.028244692,0.013560054,0.015512575,-0.005683321,-0.016062158,-0.008513842,-0.002365863,0.025706441,-0.01464367,-0.006342269
N,Y,37.5,0.000700215,0.001276747,-0.024693661,0.002560505,-0.015545312,0.014220596,-0.007698296,-0.013082712,-0.002930355,-0.018868763,-0.019872613,0.001132913,-0.004526049,-0.0278318,-0.014291337,-0.000188144,-0.02609522,0.010795324,0.024213768,0.04960572,0.020620186,0.03834597,-0.008037142,-0.011253109,0.00107501,-0.017811612,-0.001324941,0.017564683,-0.003321714,0.003450166,-0.022222244,0.012410172,0.011418844,0.027049398,-0.013517155,0.016329232,0.022545377,-0.006371996,0.013752812,-0.007315377,0.006473802,0.008054229,0.007582358,-0.002205909,0.029942919,0.021405624,-0.010672572,-0.012309956,-0.017235419,-0.01724516,0.025193654,-0.010016336,-0.010493456,-0.013496334,-0.022116798,-0.032014841,0.001818464,-0.020914767,-0.011146845,0.006164765,0.012775032,-0.018729517,0.014803121,-0.003833241
N,Y,38,0.025026944,-0.014414515,0.016733161,0.030653831,-0.013861321,0.001559389,-0.003504151,0.015125564,0.019825433,0.010804024,-0.017112893,-0.011542619,-0.026846797,0.008023563,-0.022434144,0.012014786,-0.045430945,-0.031693794,-0.01227161,-0.000509626,0.027282611,-0.001347312,0.032515967,0.01423425,0.028756483,0.013821033,0.018612612,-0.018383868,-0.001074935,-0.002338247,0.008748908,-0.004210012,0.007672446,-0.003579985,0.006069795,-0.022496231,-0.014842049,0.041591843,-0.006472137,-0.006713593,0.011293539,-0.021028659,-0.018634598,-0.00932708,0.008056881,-0.026304073,0.027289997,-0.006238755,-0.021035012,0.017177433,-0.018352857,0.005130964,-0.018548017,0.002928214,-0.018975074,0.009664689,0.012378524,-0.001550424,-0.008119797,-0.007497553,0.000800307,0.006989424,0.003254735,-0.002143357
N,Y,38.5,-0.025932458,-0.025059731,0.025652722,0.008061972,0.035250958,-0.00358185,-0.001922806,0.003685596,0.017515714,-0.003923576,-0.009573204,-0.003618317,0.015879223,0.02792989,-0.005942774,-0.007542333,0.017587861,0.021749035,0.010627424,0.007735697,0.015881562,0.012103221,-0.022454842,0.000385912,-0.022923078,-0.019800621,-0.020854586,0.013013424,0.015352727,-0.013619679,0.001773855,-0.031655787,-0.00964653,0.01010047,-0.000511809,-0.011454395,-0.014326722,-0.005338651,-0.006675125,-0.026436579,0.024490589,-0.039606931,0.027843299,-0.016166376,-0.003653973,0.036335174,-0.012400741,-0.006683666,-0.023401138,-0.000918259,0.014786237,-0.020437245,0.010749496,-0.012548276,-0.013125619,-0.012873808,-0.000247303,-0.002262303,0.007919588,-0.009722658,-0.021793277,0.014396523,0.023324033,0.010717572
N,Y,39,-0.024498143,0.007739943,-0.017178377,0.033412459,0.007162034,0.001669501,-0.020756208,-0.001144454,-0.017044534,-0.002350369,-0.027293248,-0.020584365,0.023964707,-0.029236327,-0.006462373,-0.022627436,0.038295516,0.017396469,0.000234239,0.000375245,-0.04354278,-0.013387949,0.003006556,0.000403048,0.000267833,0.013047101,-0.011889864,-0.016244376,0.000794801,-0.006706682,-0.002459563,0.016124717,-0.013129134,-0.00517864,0.019779163,-0.019376439,0.002725311,0.026135319,-0.021601664,-0.003419179,-0.018887477,0.015496387,-0.015330109,0.026661151,-0.013314211,0.031934063,-0.010182389,0.013225241,0.018144871,-0.015249125,0.024213819,0.01205732,0.004252144,0.005762434,-0.004971959,-0.01399117,0.00673571,-0.000859766,0.016883804,-0.007309757,-0.003920136,-0.015702606,0.014494888,0.002806984
N,Y,39.5,0.023048661,0.032853772,-0.017309571,0.021723257,-0.020152046,0.02493086,-0.016386875,0.017107893,0.014410528,0.006263615,-0.014408609,-0.001549233,0.020091639,0.019969946,0.018969403,0.002299176,-0.023477943,0.00022821,-0.019646326,0.011445364,-0.007267461,-0.008141249,-0.016519014,0.008224662,0.013816112,0.022080019,-0.003813297,0.000908814,0.002799208,-0.001296123,-0.005860494,0.012679166,-0.01403725,0.030294926,0.007948045,0.018604888,0.031446566,-0.031556581,0.013938338,-0.014453524,-0.005284979,0.023288462,-0.01987303,0.006252012,-0.012378488,-0.021061344,-0.009263986,0.007081831,0.015195228,-0.001801339,-0.009542044,-0.02456474,-0.00458238,0.00880747,0.01098204,0.015971328,-0.005583584,0.036359962,0.013161186,-0.017729792,0.025841859,-0.011893126,-0.010888828,0.015617318
N,Y,40,-0.021705262,0.002941069,0.034325351,-0.018951894,-0.002185955,-0.00133935,0.009138752,0.000499555,-0.006099559,0.030381575,0.030389188,0.032907275,-0.021758815,-0.007267501,-0.015720686,0.014978669,0.021855083,-0.011049308,0.014800301,0.010945418,-0.037145664,-0.006465801,0.015952765,-0.017252861,0.013921849,-0.004703997,0.023305555,0.002844199,-0.010893316,0.001004121,-0.005317449,0.01814747,0.002387015,0.00453665,-0.008277549,0.021203317,-0.03703087,-0.029804447,0.008902079,0.035598175,-0.000617625,-0.029462013,0.005732975,0.001259389,0.005388648,-0.035024421,0.025806482,0.008551122,0.018275937,0.018086017,-0.022306436,0.029650099,-0.003546161,-0.020272675,-0.001321327,-0.015710929,-0.033628334,-0.029712445,0.019376789,-0.011312126,-0.024167681,0.008990342,-0.034883331,-0.020648171
N,Y,40.5,-0.017403897,-0.005159625,-0.006581714,-0.036410529,0.014876854,-0.001368615,0.014017574,-0.018241938,-0.001942587,-0.047636477,0.03060386,0.003462744,-0.001618747,0.016429506,-0.012075209,-0.002755965,-0.009672034,-0.000651976,-0.000747633,0.008868596,0.034686704,0.034355848,-0.022610206,0.026060812,-0.021977573,-0.012686328,0.016567823,-0.018541672,0.007421476,0.006628998,-0.01327354,-0.014610421,0.007910998,0.027814271,-0.011620734,-0.023552933,0.025481643,0.024498311,-0.009062072,0.021247242,-0.018618717,0.038945123,0.027382828,-0.010515182,0.03495897,0.005431409,-0.009906834,0.009223573,-0.004076209,0.002555125,-0.016140774,0.008440028,-0.008908845,-0.004700033,0.012743965,0.042241657,-0.000123657,0.027921858,-0.016039806,0.020723342,-0.01112035,0.017362112,0.027117792,0.009241513
N,Y,41,-0.020056125,-0.003035536,-0.003507522,-0.025815222,-0.016132716,-0.008045606,0.013816545,0.017580614,-0.020424938,0.000827693,-0.016896471,0.008743474,-0.005569411,0.000376606,0.015367629,0.02574844,0.023950921,-0.022226039,-0.006882509,-0.03446599,0.014257535,0.006942431,0.012201993,0.011745249,-0.024226274,-0.026223337,0.000112724,-0.025183476,-0.023928015,0.0009336,-0.00444579,-0.001818266,0.011536886,-0.031344882,0.018827791,-0.028501332,-0.020392407,0.015083774,-0.017181555,-0.002549594,0.014716871,-0.028284271,-0.020593316,0.023283092,-0.013234102,0.0077084,0.013007088,-0.028450406,0.015311767,-0.001369751,-0.0355711,0.009345375,-0.009676795,0.023653965,0.001266288,-0.024511111,-0.017614054,-0.015086937,-0.032525896,0.013509625,0.02078949,0.009273214,-0.004669499,0.010931747
N,Y,41.5,0.036590952,-0.047763227,-0.000968365,0.021645753,-0.000280429,-0.00272218,-0.032779047,-0.023625275,0.008601975,0.014339868,0.004450534,0.006139737,-0.001953875,-0.013722304,0.031171887,0.024333966,-0.019381954,-0.019260343,-0.026811488,0.023651841,0.015392453,-0.019457552,0.01533285,-0.008272829,0.000499466,0.007278361,-0.008775006,0.034934227,0.005299554,-0.000484945,0.039548359,-0.002903606,-0.019332083,-0.028585702,-0.01481232,0.032181852,0.000646158,0.011430984,-0.002384317,-0.003658669,-0.007161618,0.006058772,-0.005480573,-0.008179691,-0.013348152,0.012440429,-0.009114007,-0.006651088,-0.02947348,0.022136095,0.03349804,-0.027290707,0.017280699,-0.014712502,-0.005370762,0.014446644,0.020779198,-0.030687808,0.022602819,-0.004821914,-0.026919766,-0.018879408,0.004691221,-0.017749494
N,Y,42,0.029416294,-0.002713712,-0.012333624,0.018897797,-0.00840195,-0.034995134,0.024411621,0.017326279,0.010166641,0.001580107,-0.002525604,0.032288719,-0.021092294,-0.006091562,-0.00619249,-0.020235696,-0.018881673,-0.009635032,-0.007869142,-0.036729543,-0.034979199,-0.00184805,0.003719289,-0.005377647,0.02645436,0.009687388,0.004697423,0.011634338,0.009726193,0.009901258,-0.044008735,-0.00716265,0.020523308,0.013331596,-0.008672771,0.031037878,-0.002337501,-0.047780394,0.024640837,-0.017574809,-0.00326256,0.023640506,-0.014864062,-0.01854589,-0.005187176,-0.012441087,-0.012927514,0.026716584,0.031556714,-0.01236982,0.017280691,0.019455937,0.016299285,-0.001447647,-0.003665613,-0.013996836,0.027654727,0.017936616,-0.018304354,0.028222073,0.023406328,-0.003992792,-0.026969171,0.013940865
N,Y,42.5,0.018951207,0.021160079,0.000809519,0.016951179,0.014305167,-0.021905807,-0.00585912,0.00211998,-0.015681625,0.012884572,-0.008943086,-0.019686656,-0.009596609,0.017314624,-0.006952398,-0.030786128,0.010179004,0.008774504,0.024650592,0.023723768,0.032008566,0.014705215,-0.014874078,-0.015501674,-0.011122772,0.007995873,0.006737986,0.029971082,-0.005506449,0.001411726,-0.032570265,0.01651509,-0.000137568,0.019738917,0.009298868,0.011067579,-0.018280391,0.024747693,0.001105766,0.020186256,0.001224783,-0.008330562,0.02436491,-0.013872411,-0.006917069,0.006381528,-0.013271487,0.004712263,-0.021919686,-0.00313559,0.001382864,0.016673639,-0.026947212,0.014059029,0.00057226,0.00048596,-0.001885176,0.003301184,-0.009083104,-0.021688643,0.015164732,-0.010465227,-0.019003715,-0.005367872
N,Y,43,-0.010896985,0.006658824,-0.028407255,0.018896236,-0.018004626,0.029750758,0.025243746,-0.010560048,0.010143856,-0.008250212,-0.004813872,-0.02992852,-0.003973935,-0.01821908,-0.017971185,0.017111908,0.00572546,0.03145828,0.027181594,-0.009566747,-0.014069087,-0.029106982,0.028939253,-0.005745227,0.013260479,-0.0229242,-0.000350765,0.004951343,0.01572139,-0.001175523,0.048409622,0.012154814,0.007006237,-0.029878678,-0.000411128,-0.027306571,0.009945985,0.004258301,-0.018210052,0.000403947,-0.02759969,-0.039556177,-0.019136492,0.02696811,-0.019416978,0.041607021,0.023415646,-0.010536809,-0.003621871,-0.01678156,-0.008160953,-0.011180831,0.021456988,0.008421031,0.002573521,0.014838802,-0.003036329,0.038544259,-0.01800616,0.0164609,0.002302937,-0.023806274,0.013271318,0.009657653
N,Y,43.5,-0.011506191,-0.006094515,0.019664125,-0.053019934,0.02189422,0.030787183,-0.017786076,-0.017004951,0.010325887,0.013740638,0.029046067,-0.042689706,-0.012387674,-0.031223642,0.021234794,-0.043080454,0.032815821,-0.011598634,-0.00040436,-0.017153562,0.0259733,0.026310946,-0.024248735,-0.010757455,-0.026004356,0.023529749,-0.018337045,-0.018479522,-0.008326704,-0.002383636,0.027567653,-0.020221341,0.011311572,0.002783107,-0.005717717,0.017987551,-0.00956909,0.025370754,-0.001234905,-0.012282329,0.012301115,0.002194648,0.026272936,-0.013924887,0.005781649,-0.014724218,0.013791374,0.006227475,-0.009286181,-0.012842051,-0.011676221,-0.026927427,-0.024081627,0.009819506,-0.008248953,0.011956921,-0.01346203,0.002610716,-0.001460104,-0.00226545,-0.004703891,0.010714732,0.006912833,-0.012670126
N,Y,44,-0.017916747,0.004148949,0.021600557,0.021831606,-0.043973614,-0.007889134,0.024225684,-0.008559536,-0.018534839,-0.022027703,0.02201539,0.010454297,-0.000791195,0.007949146,-0.016725847,0.022522506,0.002900667,0.018471095,0.008777403,0.009104387,-0.012168708,-0.010577425,-0.003239018,-0.018527109,0.029095917,-0.015010665,0.007883106,-0.021199233,-0.010086288,-0.001916054,0.012048902,0.014865182,-0.012176682,0.016722963,0.003460729,-0.021667293,0.021627133,-0.035316119,0.02523808,-0.0052701,0.02295325,-0.04107477,0.013586255,-0.01916556,0.024531141,-0.025420859,0.010029591,-0.012707086,0.007772461,-0.019939496,-0.001694564,-0.004120071,0.024502932,-0.013353414,0.017419993,-0.025748744,-0.008179081,-0.000897183,0.023938314,-0.011462962,-0.001819047,-0.019037115,0.010046451,0.000706929
N,Y,44.5,-0.013370848,0.013937239,0.023876276,-0.014937524,0.018414445,-0.023428631,-0.013373639,0.013426096,-0.012719286,-0.015741138,-0.025863837,-0.023672194,0.036526839,0.029147709,-0.010717979,-0.002433109,-0.039682162,0.017661496,0.011495604,0.006937538,-0.01635842,-0.001567479,-0.014163869,0.016470687,0.008488292,-0.000555148,0.004623671,-0.00601438,0.014581647,-0.009477613,0.016058743,-0.020769168,-0.013068047,-0.012538386,0.004309587,-0.010019145,-0.01571392,0.022867074,-0.03056878,0.017869956,0.020390818,-0.000606765,-0.016425016,0.002770003,0.013789129,0.03298146,-0.019583784,-0.000187014,0.001813845,-0.002372346,0.028987449,0.007358137,-0.015758172,-0.012123296,-0.034995184,-0.015859764,0.016315541,-0.012815302,-0.01009823,-0.018664217,-0.009782052,0.021307444,0.012871293,0.028826512
N,Y,45,-0.022521425,0.027555732,-0.005529157,-0.008656517,0.010464984,-0.005735168,0.006518992,0.030594362,-0.008388479,0.008137904,-0.020218687,0.037178391,-0.00635364,-0.00706402,0.006473672,0.000170534,-0.012085769,-0.007958435,0.009785715,0.020056284,0.002055513,-0.006533023,-0.021275611,0.01256803,0.018218207,0.028174153,0.004713779,-0.002355429,-0.004939834,0.01003279,-0.014177053,0.003032634,0.020091255,-0.02253908,0.004564742,-0.017010928,0.023820258,-0.012306467,0.016227252,-0.008257331,0.00772858,0.002976055,-0.013493983,-0.005134778,-0.037169437,-0.014695868,-0.023732919,0.00921879,-0.011946419,0.024867368,-0.005934675,0.015125215,-0.005729324,0.004637413,-0.004238255,-0.006949932,0.008581058,-0.02385748,-0.010053625,0.016171167,0.008472492,0.028389358,-0.006574582,0.011555517
N,Y,45.5,0.025084373,0.020863822,0.005537669,0.015700204,0.033677669,0.023523897,-0.031062303,0.009443328,0.019699767,-0.003573142,0.025301834,0.00935519,0.045599779,0.010429803,0.018498646,0.020644306,-0.011461103,-0.032270861,-0.034009272,-0.035311768,0.00513555,-0.017032412,0.037872356,0.005213001,-0.0371899,-0.034993066,-0.029415453,-0.00961034,0.009208531,-0.004815381,-0.001857259,0.018004648,-0.018360067,-0.013231463,0.005473829,0.011380668,0.018196617,-0.017423627,-0.016341707,-0.002472122,-0.003202167,0.014469147,-0.041708125,0.023269318,0.017528321,-0.016928943,-0.008838338,-0.001746078,-0.008979789,0.017236037,0.025561071,-0.025798925,0.01632826,0.014378808,0.02298644,0.00645089,-0.028498021,0.022005599,0.000524312,0.009776477,0.017573882,-0.005794307,-0.012098441,-0.029112873
N,Y,46,0.003216577,-0.008466607,-0.005705087,-0.020194092,-0.020965777,-0.017199128,-0.013328261,-0.004327978,-0.027717377,-0.008325163,-0.018013526,-0.001946501,0.02690181,0.016560458,-0.016375133,-0.006342732,0.04854956,0.030483974,-0.011189228,-0.001349185,0.03462209,0.013698158,0.020267885,-0.006682305,-0.037824189,0.001360558,0.002785544,0.015691477,0.000563565,0.007316095,-0.027377044,0.00246201,-0.010010913,0.025028263,-0.008651966,-0.035773278,-0.036696252,-0.014494815,0.013056912,-0.012191369,-0.037966703,0.014594599,0.034184651,0.005851425,-0.013989036,-0.016114583,0.019814017,-0.00964107,0.008061073,0.000711616,-0.020067398,-0.005843223,0.019083134,0.003106528,0.016627308,0.017100002,0.02017683,-0.023706853,0.02342036,0.006624604,-0.01178696,0.031053325,0.015076255,-0.001178326
N,Y,46.5,0.01680832,-0.023230277,-0.024491934,0.005442348,-0.00619585,-0.024986193,0.034928305,-0.020528727,0.03186817,0.047758269,-0.003275985,-0.015651686,-0.031553183,-0.016090506,-0.00590838,-0.016119931,0.000764745,0.019148665,0.006826828,-0.01150235,-0.025315789,-0.001571739,-0.0207857,-0.000887409,0.012219495,0.028050483,0.02983652,0.031856605,-0.009537005,-0.009279561,-0.025930135,-0.00040909,-0.005531377,0.004607087,0.000214233,0.020949711,0.00907869,0.059814545,-0.006769199,-0.009010674,0.024955047,0.025768887,0.022040845,0.013634409,0.035485104,-0.006135876,0.028048444,-0.012441234,-0.014531799,0.005517647,-0.012671529,0.026243219,-0.023284325,-0.014757891,-0.024506352,0.012809581,-0.000433446,-0.009106683,0.012944482,-0.024680334,0.002647987,-0.016718272,0.006991152,-0.018628665
N,Y,47,0.008401448,-0.011515925,-0.010261233,0.015033224,-0.00686673,-0.005519314,-0.034149232,0.00095412,0.021539458,-0.017684906,-0.008453049,0.013332451,-0.010966751,0.014775248,0.006986675,0.001309638,-0.03296728,-0.003633711,-0.017213128,0.027568901,-0.03098174,0.01076229,-0.012787672,-0.003578612,0.02607962,0.012159566,-0.02527191,-0.00756163,0.00647321,0.016454527,0.032314265,-0.018660826,-0.000907175,-0.013460094,-0.001084991,0.027924766,0.016154061,-0.002200694,0.010170894,-0.01802595,0.015488307,0.005296554,-0.000998723,-0.005194107,-0.031087181,-0.018598644,-0.019086753,-0.00865989,0.007515321,0.008882935,-0.008045173,-0.0164768,-0.010405989,-0.005741496,0.026748905,-0.021889492,0.00984961,-0.003631883,0.014829894,0.01095946,-0.030960839,-0.011041811,-0.00795084,-0.01388471
N,Y,47.5,-0.009363165,0.018358602,-0.013395355,-0.002368782,0.027622619,0.038299525,0.036847278,-0.019077156,0.021808016,-0.013010719,0.018500768,0.037699503,-0.00256098,-0.00511527,0.025970148,0.020591658,-0.019994695,-0.008408031,-0.025373917,-0.028483567,-0.006960371,-0.008566327,-0.021914563,0.01249379,-0.011699351,-0.028490087,0.017999693,-0.018095135,-0.015095305,0.009046019,0.038831238,0.012183379,0.029943726,0.021317571,-0.004286314,0.008037794,-0.017522503,-0.012130475,-0.00424018,0.022648657,-0.048696128,0.012423867,0.019887843,-0.014692441,0.028898012,0.005229496,0.024032006,0.020598021,0.034637274,0.011037978,-0.012176506,0.015974557,0.001714638,0.020799902,0.026206396,-0.016743441,0.012145793,-0.016256008,-0.014196278,-0.013248246,0.010261291,-0.022502069,-0.020814629,-0.008911464
N,Y,48,0.021818354,-0.009671568,0.010568084,-0.024312687,-0.008079469,0.018762935,-0.013032129,0.028652529,-0.01840222,0.034938087,0.020326416,-0.015412659,-0.015821632,-0.015872733,-0.014437635,0.011838239,0.004064162,-0.022232421,0.033300536,0.016679189,-0.013703619,0.019126851,0.040493819,0.014634554,0.021220366,0.022197394,-0.011752247,0.006712399,0.013100981,-0.016986405,-0.028573378,-0.013722148,-0.019370396,0.012622781,0.00226136,-0.012689532,-0.005664992,-0.024680864,0.011522808,0.023338951,0.01755418,0.045999552,-0.027137157,0.004669507,-0.019522321,0.008699508,-0.002246551,-0.000588846,-0.029490501,0.003331463,-0.01298215,0.034321972,0.014171913,-0.003494799,-0.011581424,0.027064173,-0.016530547,0.01392098,-0.009517262,0.012241707,0.009283031,0.01917934,0.014519367,0.031777986
N,Y,48.5,-0.030238352,-0.017629676,0.000901928,-0.027248879,0.012581627,0.033019651,-0.004613239,-0.007354129,-0.014105429,0.023628063,0.018764513,-0.000641637,-0.014053595,0.001800963,-0.013771978,0.011387749,0.010209293,-0.009979373,-0.013408531,-0.007297135,-0.003265675,-0.0014986,-0.01876647,-0.003234606,-0.012298627,-0.030039002,-1.42E-05,-0.021461029,-0.008320817,-0.016195731,-0.000372938,-0.017538418,0.022810821,-0.006191598,-0.009504491,0.009231737,0.004745673,0.035089612,0.026402349,-0.004081503,-0.004385251,-0.0196857,0.01906668,-0.005685751,0.009057919,0.013343306,-0.015606864,0.005713479,0.012453413,-0.00443237,0.031032683,-0.009691341,-0.009532463,-0.006547999,-0.009492713,0.014380249,0.010173993,0.03971855,-0.018095856,0.017238955,-0.005209727,-0.010102711,-0.010677851,0.009609232
N,Y,49,-0.00742402,0.001361011,0.013838815,0.020568708,-0.007069427,0.017181732,-0.014137119,0.021370641,-0.024068352,-0.029676101,0.012794355,0.001599756,-0.035930978,0.003417565,-0.000218099,-0.036970843,-0.017669285,-0.009602788,0.004781924,0.014797511,0.033462186,-0.013700074,-0.012550405,0.001470715,-0.022386502,0.017849233,-0.009629959,0.01673406,-0.004512456,0.011799923,-0.011549862,0.006255069,-0.006570067,0.005204719,0.011270353,-0.004943977,0.017959718,-0.010580367,-0.022030812,0.009637362,0.000943579,-0.025253066,-0.012695938,0.001264496,0.006812415,0.036263106,0.000504895,0.01981415,-0.00348178,-0.018748983,-0.00430107,-0.016600174,0.026565409,-0.013288678,-0.019162214,-0.008227964,-0.026907966,-0.03298547,0.021826741,-0.028231703,0.007752819,0.019404306,0.000322037,-0.021038842
N,Y,49.5,-0.026501523,-0.014122874,-0.019723145,0.01686874,-0.032403725,-0.026083382,0.026399446,-0.027568445,-0.015421902,-0.03223145,-0.028427116,0.002620895,0.020005983,-0.027510108,0.017804935,-0.000283406,0.031654595,-0.00476231,0.021196079,0.015401818,0.014693123,-0.012411908,0.042081275,0.00137633,0.028417837,-0.03083076,0.024350278,-0.016051478,-0.010421376,-0.008185924,-0.005003692,0.003198162,0.003875375,-0.029325486,-0.00930241,-0.007412646,-0.016837502,0.004296217,-0.011741043,-0.003337977,-0.009623621,-0.009265849,-0.014168934,0.006442737,0.008546577,-6.74E-05,-0.002173535,0.017344782,0.006416292,-0.013172219,-0.005398179,-0.022750531,0.01372896,-0.017256821,-0.01462342,-0.020077338,-0.011889032,0.016258537,0.000906792,0.011064272,0.002383967,-0.011536498,0.003918468,0.039213916
N,Y,50,0.020526865,0.001625418,0.031624345,0.003746274,0.010292769,-0.029141521,0.002391004,-0.028774895,0.01645851,-0.021476058,-0.015523778,-0.010648365,0.026497736,0.037633827,-0.001158238,0.002898272,-0.028167383,0.031157053,0.032653786,0.02469793,-0.033991411,0.024409375,0.014756376,-0.006156113,0.021714441,0.020879607,-0.016502394,-0.003396494,0.012673447,-0.007115735,0.010852901,-0.00042623,0.007626426,0.032449548,-0.003242231,0.006405266,0.010475415,-0.022170302,0.005779442,-0.001292382,0.030940337,-0.027480145,0.021379195,-0.000373197,-0.015813644,0.014866611,-0.012568738,-0.025913303,0.01554091,-0.005880637,0.037891244,-0.029658223,-0.032551802,-0.00249195,-0.001927596,0.024844745,0.016618589,0.022829512,0.013433521,0.008602776,-0.016429006,-0.006348479,0.004614164,-0.018196122
N,Y,50.5,-0.003518683,0.005103636,-0.015584726,0.017946394,0.009318781,-0.041213524,-0.019067429,0.017891636,0.035474348,0.003181696,-0.011440277,-0.036028784,0.008942336,-0.03378632,0.00961161,0.004873174,0.039277584,0.013178475,-0.016785234,-0.022686492,0.035972598,-0.008710003,-0.028347925,0.001188724,-0.022124468,0.013486071,-0.007147237,0.019099491,0.00142512,0.009563125,-0.023013523,0.010539787,-0.025719597,-0.010513285,-0.001482351,0.025717196,0.025854899,-0.03623351,0.018556376,0.008276947,-0.024699711,0.026212258,-0.016074807,-0.026699589,-0.018910705,-0.0340783,-0.005083685,-0.004770962,-0.013073854,-0.002407396,-0.002479547,0.020870398,-0.020648552,0.009837547,0.006593015,0.001452311,-0.021008411,-0.014874866,-0.016673585,-0.01181662,0.019712774,-0.022027225,0.000123777,-0.019546132
N,Y,51,-0.009069135,0.003310787,-0.013696652,-0.038684435,-2.92E-05,0.029360704,0.013184686,-0.015488425,8.56E-05,-0.022958831,-0.023463899,0.016389916,0.024163287,0.021140219,-0.006774321,0.02388448,0.017566596,-0.019280647,-0.014382036,0.029090497,0.008897434,-0.005869903,-0.019965898,0.006553227,0.000686569,0.006765083,0.002741779,-0.004749715,0.015886747,0.005812619,-0.01600013,0.009096057,-0.001466043,-0.010491793,0.01706125,-0.029031439,-0.012557047,0.035683232,-0.016032225,-0.01066294,0.009694464,-0.015866253,0.019164562,-0.000155317,0.016041254,0.011900748,0.026305438,-0.016326411,-0.031296781,0.017773786,-0.014487152,0.015399257,0.008078956,0.021917745,0.003469643,0.003456954,0.036402277,0.012042408,-0.016678306,0.014692128,-0.035773624,0.011140413,0.017016333,0.028568713
N,Y,51.5,0.031841211,0.016576042,0.016899348,0.0113347,-0.012566189,-0.000199969,-0.022968611,0.017405161,-0.019576697,0.035866365,0.006275126,0.03330576,-0.028773361,0.001958389,-0.019808195,-0.025040391,-0.01112518,0.015299971,-0.009111214,-0.035863899,-0.024139269,-0.014936039,0.007626798,-0.02085936,-0.022566299,0.009351102,0.023829981,0.010049433,-0.011717753,-0.004328878,-0.011439562,0.01720983,-0.00385178,0.007092353,0.001988092,-0.013237387,-0.014612679,-0.02111662,-0.004388033,-0.007573057,0.009096583,-0.015481668,-0.009520837,0.032789252,-0.012402933,-0.019999423,-0.00892398,-0.003448406,0.026238242,-0.013119991,-0.040851479,0.012724767,-0.001184984,-0.029426629,0.008372051,-0.008937323,0.008703522,-0.001156683,0.008377173,0.010708431,0.021717227,0.01254387,0.006947579,-0.013250563
N,Y,52,0.001809259,-0.017235141,-0.025781222,0.021520057,0.030779256,-0.007766255,0.033417034,-0.015020708,0.020981686,0.040871909,0.020773456,0.022237343,0.013118062,0.032767452,0.015944385,-0.006762129,-0.040129322,0.030912935,-0.013964802,0.00339807,-0.022800541,-0.014436368,-0.007032901,-0.010151913,0.014262032,-0.033536548,0.029219174,0.013459266,0.005174245,0.011497253,0.042498991,-0.027923933,0.008819262,0.007613554,-0.007415404,0.02798763,-0.009409076,-0.017040429,-0.015898302,-0.004497175,-0.000705969,0.033448652,0.001654663,-0.016846762,-0.02178078,0.021221475,-0.022610161,0.009882501,0.011237341,-0.00451809,0.029851542,0.012030348,0.006970994,0.001297254,-0.012091473,-0.020074787,-0.00915099,-0.002578143,-0.000560022,0.011294698,0.022288668,0.024008051,0.022403709,0.018600442
N,Y,52.5,0.030358623,-0.000573079,0.005425736,0.021853054,-0.043317,-0.01629845,0.027186692,0.014587608,-0.024164838,0.025628576,0.005456559,-0.074341379,-0.02062752,-0.022279837,-0.006257026,-0.010396472,0.016650952,-0.016640064,-0.015163088,-0.002639368,-0.006255521,0.040684164,0.014082829,-0.002744256,0.037517417,-0.047073007,-0.013305021,-0.008746867,-0.010130829,0.006627361,-0.020992196,0.004960718,0.003439417,0.010790797,0.006862175,-0.030688543,-0.011377731,-0.022826801,0.001758041,0.015128344,-0.020635607,0.001030446,-0.006649205,0.020857832,0.038655811,-0.008860806,0.000310986,-0.000135539,-0.00171786,-0.006468842,-0.000715124,-0.026727443,-0.0011471,0.027556867,0.015060985,-0.005347372,-0.004837004,-0.017649202,0.020934444,-0.026758547,0.029614149,-0.015452367,-0.034896906,-0.020241413
