Position 1,Position 2,Position 3,Position 4,Position 5,Position 6,Position 7,Position 8,Position 9,Position 10,Position 11,Position 12,Position 13,Position 14,Position 15,Position 16,Position 17,Position 18,Position 19,Position 20,Position 21,Position 22,Position 23,Position 24,Position 25,Position 26,Position 27,Position 28,Position 29,Position 30,Position 31,Position 32,Position 33,Position 34,Position 35,Position 36,Position 37,Position 38,Position 39,Position 40,Position 41,Position 42,Position 43,Position 44,Position 45,Position 46,Position 47,Position 48,Position 49,Position 50,Position 51,Position 52,Position 53,Position 54,Position 55,Position 56,Position 57,Position 58,Position 59,Position 60,Position 61,Position 62,Position 63,Position 64,Position 65,Position 66,Position 67,Position 68,Position 69,Position 70,Position 71,Position 72,Position 73,Position 74,Position 75,Position 76,Position 77,Position 78,Position 79,Position 80,Position 81,Position 82,Position 83,Position 84,Position 85,Position 86,Position 87,Position 88,Position 89,Position 90,Position 91,Position 92,Position 93,Position 94,Position 95,Position 96,Position 97,Position 98,Position 99,Position 100,Movement,Strains
0.99931,0.98906,0.93925,0.86537,0.82361,0.8277,0.83475,0.82195,0.80955,0.8175,0.79868,0.79108,0.79899,0.81584,0.81804,0.83156,0.83409,0.82793,0.82943,0.80944,0.77955,0.79557,0.79617,0.79066,0.79175,0.7916,0.8081,0.82001,0.81165,0.80521,0.83274,0.81315,0.81481,0.81517,0.83701,0.82181,0.81718,0.81525,0.77335,0.79844,0.77422,0.7968,0.80647,0.78417,0.78332,0.75639,0.7789,0.79243,0.77997,0.79301,0.78448,0.79477,0.81902,0.8022,0.81426,0.83846,0.83307,0.86424,0.86628,0.86102,0.85516,0.86383,0.86549,0.86503,0.85012,0.8619,0.85494,0.8333,0.85762,0.83534,0.84842,0.86936,0.84216,0.84613,0.84287,0.84876,0.85397,0.85326,0.86303,0.85868,0.8395,0.86206,0.84716,0.83164,0.86045,0.84591,0.82522,0.83474,0.84986,0.86841,0.87212,0.87098,0.88528,0.88648,0.87676,0.86719,0.86225,0.89234,0.94725,1.0094,2,2
1.0475,1.0144,0.96693,0.90843,0.86861,0.86136,0.84224,0.84709,0.83981,0.83564,0.81388,0.80751,0.80154,0.79416,0.81684,0.83775,0.84414,0.85234,0.84724,0.82645,0.81424,0.79619,0.7898,0.77564,0.78905,0.82002,0.82055,0.79466,0.7868,0.80279,0.82484,0.82882,0.82622,0.82291,0.82649,0.82889,0.80846,0.81126,0.81395,0.81972,0.82687,0.82386,0.84418,0.81039,0.79014,0.79521,0.78852,0.79531,0.7892,0.77207,0.77533,0.79639,0.81946,0.82084,0.81991,0.84075,0.83061,0.84065,0.85582,0.87001,0.86843,0.86044,0.85861,0.8696,0.87657,0.87367,0.851,0.85269,0.86359,0.86546,0.85393,0.846,0.82669,0.84038,0.86182,0.86975,0.86629,0.85896,0.86814,0.84245,0.857,0.82581,0.82155,0.84897,0.8361,0.85567,0.84182,0.86225,0.85601,0.8353,0.82562,0.84294,0.84241,0.83608,0.83022,0.85665,0.87413,0.86234,0.88355,1.0235,1,2
1.0138,0.99963,0.9432,0.91233,0.89674,0.87197,0.83054,0.82176,0.81198,0.79235,0.80268,0.80935,0.79316,0.79007,0.79754,0.81399,0.84392,0.84983,0.83655,0.81637,0.79178,0.77187,0.75536,0.74612,0.7685,0.79307,0.80323,0.7993,0.79847,0.80647,0.80621,0.78894,0.78702,0.78775,0.81174,0.84658,0.82967,0.83902,0.8214,0.81698,0.7954,0.79996,0.80655,0.79764,0.79882,0.7883,0.79415,0.81131,0.80924,0.81642,0.80783,0.80031,0.81218,0.8167,0.82112,0.84477,0.85165,0.86898,0.8665,0.87024,0.87339,0.86002,0.8557,0.8547,0.85072,0.8676,0.85333,0.83687,0.8283,0.82285,0.85866,0.86211,0.855,0.88907,0.87559,0.87852,0.86021,0.86056,0.86629,0.87713,0.86667,0.86149,0.85677,0.8589,0.88656,0.87709,0.8939,0.91305,0.8943,0.89487,0.88832,0.88567,0.91282,0.89792,0.87255,0.87174,0.87168,0.88125,0.93868,1.0553,3,2
0.99561,0.96187,0.92147,0.88618,0.86924,0.84411,0.81995,0.81774,0.81109,0.8038,0.79833,0.79086,0.78684,0.79903,0.80456,0.81518,0.83457,0.8433,0.83195,0.81937,0.81549,0.81972,0.80096,0.77196,0.78793,0.78288,0.77612,0.78866,0.81537,0.8149,0.81252,0.78437,0.77872,0.77966,0.77791,0.77945,0.77344,0.78623,0.74717,0.78915,0.81842,0.78316,0.78272,0.76643,0.78021,0.797,0.78349,0.79454,0.7942,0.79058,0.7908,0.78533,0.80269,0.83233,0.83303,0.86632,0.8645,0.86437,0.86534,0.86751,0.86322,0.85923,0.86549,0.87682,0.87452,0.86682,0.86145,0.85382,0.86872,0.87894,0.86183,0.879,0.8473,0.84968,0.85535,0.86818,0.89111,0.8768,0.88187,0.90981,0.88631,0.87783,0.87409,0.85201,0.87604,0.87987,0.88006,0.91019,0.89176,0.88062,0.89858,0.87674,0.87148,0.90916,0.89448,0.90163,0.91794,0.90128,0.9067,0.97049,3,2
0.98439,0.95908,0.9252,0.86958,0.84214,0.86117,0.8568,0.8557,0.83247,0.81309,0.80667,0.80118,0.80273,0.81602,0.82299,0.84308,0.84229,0.85822,0.87689,0.84308,0.81096,0.78895,0.79159,0.78669,0.78735,0.78476,0.78537,0.78597,0.80005,0.8002,0.80625,0.82191,0.81466,0.81072,0.81517,0.81184,0.79459,0.79,0.80215,0.80628,0.80136,0.78617,0.77866,0.78229,0.78214,0.78498,0.79481,0.80273,0.79903,0.80421,0.81029,0.82603,0.83334,0.82641,0.84963,0.85686,0.86469,0.87058,0.87494,0.88219,0.87125,0.86568,0.87688,0.87713,0.87208,0.87113,0.87609,0.90262,0.87753,0.85747,0.85565,0.85569,0.8512,0.84841,0.85622,0.88756,0.88205,0.88031,0.87044,0.86192,0.87403,0.83122,0.86116,0.86843,0.84696,0.84884,0.86798,0.88827,0.87278,0.84969,0.85224,0.87117,0.85394,0.8483,0.86267,0.84536,0.86013,0.89019,0.95386,1.0021,0,2
1.0264,0.95251,0.91093,0.85593,0.82773,0.80732,0.80947,0.79214,0.80759,0.80963,0.79734,0.79937,0.80186,0.80601,0.81374,0.81334,0.8228,0.82218,0.82869,0.83891,0.81257,0.78512,0.78428,0.80359,0.79781,0.78762,0.7672,0.77019,0.76902,0.77662,0.78091,0.78848,0.79468,0.8008,0.79771,0.79571,0.81193,0.81478,0.81127,0.80587,0.81729,0.8175,0.81517,0.80732,0.79156,0.8318,0.82101,0.81304,0.81419,0.80171,0.79876,0.80247,0.82033,0.82157,0.81972,0.83586,0.83458,0.84447,0.85965,0.85968,0.86616,0.87118,0.87362,0.84944,0.82397,0.82478,0.82013,0.84184,0.83212,0.82668,0.82011,0.79474,0.82288,0.80649,0.82817,0.80487,0.81469,0.84256,0.8354,0.82685,0.79823,0.8192,0.82009,0.82423,0.76144,0.78944,0.77997,0.77573,0.79476,0.7964,0.76938,0.78545,0.79663,0.79791,0.79418,0.82425,0.84536,0.88342,0.94204,1.0179,1,2
1.0422,1.0118,0.96633,0.90987,0.86187,0.85821,0.85416,0.85004,0.8395,0.82162,0.79186,0.77656,0.8058,0.82112,0.79882,0.81404,0.83163,0.84629,0.85464,0.82852,0.80219,0.79443,0.79272,0.78224,0.79911,0.80406,0.79323,0.80597,0.8053,0.80781,0.83365,0.80891,0.79114,0.80827,0.80918,0.81193,0.79647,0.80012,0.78475,0.7627,0.78952,0.79232,0.7889,0.77531,0.74217,0.76489,0.76469,0.77123,0.77735,0.77208,0.78339,0.80184,0.80627,0.80384,0.81576,0.85062,0.88311,0.87256,0.86524,0.86032,0.85435,0.84575,0.83296,0.83023,0.82782,0.83693,0.84712,0.84772,0.85678,0.86884,0.8827,0.86062,0.86807,0.87862,0.85647,0.86675,0.84681,0.85998,0.88693,0.88717,0.87723,0.86513,0.87332,0.91996,0.93348,0.89098,0.8903,0.88025,0.86959,0.88115,0.89055,0.89564,0.89809,0.89776,0.92536,0.94294,0.90232,0.94817,0.96607,0.9685,1,2
0.95499,0.90085,0.87804,0.87,0.83327,0.82088,0.80266,0.80692,0.80764,0.80691,0.80874,0.80844,0.80628,0.82493,0.82614,0.85337,0.84585,0.83958,0.84419,0.82666,0.84628,0.80459,0.81732,0.80069,0.79762,0.81384,0.79147,0.76647,0.78864,0.79377,0.79563,0.78781,0.78876,0.80037,0.7776,0.81321,0.79568,0.7726,0.81417,0.78772,0.8105,0.77987,0.79239,0.79032,0.77667,0.78803,0.80841,0.82951,0.79404,0.76765,0.79336,0.81653,0.7958,0.81532,0.82009,0.82872,0.86874,0.8591,0.84541,0.83261,0.84131,0.84721,0.84467,0.83509,0.83706,0.85349,0.86684,0.87397,0.86554,0.866,0.86456,0.86495,0.84639,0.84016,0.85473,0.84963,0.86908,0.8642,0.8434,0.86269,0.85851,0.86846,0.86946,0.88503,0.86556,0.85337,0.84899,0.85717,0.86886,0.87075,0.87728,0.87142,0.88147,0.89544,0.88823,0.90593,0.90705,0.92051,0.94846,0.99418,3,2
0.9758,0.91371,0.95079,0.91209,0.8416,0.83335,0.83423,0.8416,0.81778,0.80428,0.81098,0.82001,0.81986,0.83608,0.83381,0.8875,0.8671,0.86148,0.8559,0.84125,0.82803,0.79984,0.82991,0.77402,0.80451,0.79476,0.77677,0.78261,0.77158,0.76544,0.79874,0.78156,0.80122,0.79884,0.77537,0.85364,0.77049,0.84782,0.8064,0.79614,0.84446,0.78244,0.84224,0.83016,0.83061,0.82072,0.8175,0.858,0.80907,0.82663,0.80419,0.81618,0.83122,0.80282,0.85148,0.86865,0.84986,0.84939,0.86912,0.8798,0.87794,0.87309,0.87683,0.86392,0.85889,0.86693,0.82777,0.83317,0.83973,0.82282,0.86102,0.84105,0.8997,0.88613,0.87061,0.85405,0.86113,0.85137,0.87042,0.87439,0.8819,0.88546,0.8391,0.82707,0.85832,0.87676,0.8693,0.88493,0.8754,0.84289,0.8511,0.85075,0.83523,0.82968,0.82798,0.82481,0.84595,0.88713,0.94832,1.0062,4,2
1.0202,0.94378,0.88943,0.84461,0.83662,0.85583,0.82764,0.82141,0.81942,0.80264,0.8033,0.7907,0.79823,0.81289,0.81082,0.83516,0.83377,0.83915,0.84361,0.80646,0.81247,0.81565,0.80958,0.75212,0.78416,0.79084,0.79153,0.79451,0.8002,0.81319,0.80484,0.75526,0.79904,0.8133,0.80174,0.85154,0.75812,0.80513,0.75387,0.77418,0.85202,0.76842,0.81812,0.8093,0.78796,0.78904,0.76878,0.77725,0.7534,0.77182,0.79316,0.78811,0.78421,0.81838,0.8026,0.82448,0.85944,0.8488,0.85472,0.8676,0.86998,0.87896,0.87049,0.84728,0.87285,0.86675,0.89044,0.88042,0.84835,0.8617,0.81331,0.88631,0.88101,0.87197,0.87171,0.84808,0.85693,0.8829,0.87842,0.86874,0.85913,0.85216,0.88276,0.86225,0.8712,0.87795,0.84325,0.84215,0.86959,0.85765,0.84992,0.85499,0.85669,0.87647,0.85557,0.87435,0.88617,0.89061,0.91268,0.98819,4,2
1.0238,1.0089,0.94361,0.91127,0.87937,0.89052,0.85508,0.83753,0.84,0.84422,0.80953,0.79255,0.79214,0.79801,0.83539,0.85762,0.85889,0.85971,0.84891,0.81115,0.81324,0.76757,0.78911,0.81979,0.79354,0.80069,0.77192,0.75086,0.74903,0.77003,0.77715,0.80246,0.78548,0.80371,0.79445,0.79055,0.81916,0.79298,0.83361,0.80587,0.80443,0.8001,0.7863,0.77565,0.76359,0.77068,0.77024,0.75344,0.7792,0.80793,0.81339,0.79879,0.77268,0.82541,0.8627,0.83985,0.84531,0.84973,0.85131,0.84674,0.86362,0.86842,0.87006,0.88654,0.86593,0.85067,0.83648,0.8382,0.84255,0.84684,0.84307,0.85323,0.86462,0.85267,0.85621,0.86716,0.87756,0.86328,0.87355,0.8887,0.8916,0.90331,0.88494,0.87452,0.87969,0.89259,0.89845,0.89643,0.89373,0.91954,0.91403,0.8954,0.89362,0.87549,0.87367,0.90643,0.9436,0.96002,1.0003,1.0233,1,2
0.96382,0.92888,0.88699,0.84684,0.82447,0.83485,0.82386,0.8269,0.8194,0.7993,0.80415,0.80672,0.82529,0.85101,0.83042,0.83486,0.84753,0.85226,0.85424,0.84068,0.8254,0.80609,0.81626,0.8153,0.812,0.8284,0.79748,0.77391,0.78649,0.79203,0.79871,0.80623,0.7987,0.79189,0.79126,0.80178,0.78763,0.77185,0.7892,0.81405,0.82728,0.7928,0.74482,0.76844,0.80857,0.80765,0.78508,0.77854,0.79157,0.8036,0.79317,0.8042,0.82562,0.81589,0.80896,0.83064,0.8536,0.8512,0.85517,0.86343,0.85288,0.85814,0.86832,0.87189,0.86641,0.86178,0.85903,0.86085,0.87074,0.86706,0.86855,0.88205,0.87473,0.90001,0.88461,0.8694,0.88072,0.86495,0.84991,0.84976,0.85198,0.84773,0.84522,0.85989,0.87483,0.87829,0.88771,0.88966,0.85947,0.83091,0.84247,0.85423,0.86415,0.88347,0.89343,0.91687,0.89444,0.88264,0.92816,0.98116,0,2
1.0022,1.0578,0.95514,0.87832,0.85202,0.84339,0.83699,0.82754,0.83267,0.83155,0.79954,0.77442,0.78451,0.7894,0.79407,0.79851,0.81654,0.83396,0.84142,0.82072,0.79446,0.7876,0.77741,0.79279,0.77407,0.75712,0.78515,0.77156,0.76959,0.78213,0.7763,0.78933,0.78397,0.78631,0.80598,0.78248,0.80049,0.76063,0.80668,0.85166,0.79683,0.82368,0.78503,0.78738,0.80045,0.77554,0.78268,0.75784,0.7802,0.79291,0.78317,0.79275,0.79043,0.81194,0.84079,0.83565,0.85202,0.85644,0.84007,0.8467,0.85768,0.864,0.85846,0.85492,0.85333,0.82848,0.84908,0.82269,0.81577,0.84027,0.81071,0.85885,0.80748,0.83053,0.84331,0.83442,0.83524,0.83854,0.83851,0.83865,0.86098,0.82833,0.85017,0.80604,0.83921,0.85156,0.84192,0.84881,0.85997,0.86505,0.86736,0.8689,0.86509,0.84038,0.85317,0.85483,0.85634,0.89722,0.97147,1.0328,3,2
1.0791,1.0251,0.9519,0.87253,0.84213,0.83954,0.84846,0.84759,0.8394,0.83729,0.79495,0.78402,0.78894,0.82226,0.83861,0.81539,0.85669,0.87057,0.85022,0.82849,0.81154,0.78338,0.76944,0.79117,0.75454,0.7567,0.73997,0.75662,0.77817,0.79572,0.79492,0.82087,0.79789,0.80292,0.80226,0.79765,0.83753,0.80968,0.85494,0.79754,0.73176,0.80195,0.80369,0.80366,0.78748,0.77243,0.78352,0.75916,0.77567,0.78262,0.77663,0.78837,0.79586,0.81036,0.84717,0.83807,0.8432,0.84221,0.85342,0.86047,0.85096,0.85513,0.85721,0.8349,0.84349,0.84632,0.848,0.85444,0.84814,0.85667,0.86607,0.87166,0.86134,0.84243,0.8563,0.86774,0.86858,0.8516,0.85129,0.86354,0.86963,0.88686,0.87071,0.85471,0.85183,0.86103,0.86339,0.85546,0.83771,0.83125,0.83926,0.85459,0.87894,0.8752,0.88448,0.89416,0.90626,0.92828,0.96687,1.0323,0,2
0.95789,1.0034,0.9474,0.88016,0.84463,0.85103,0.85581,0.83852,0.82836,0.81592,0.80258,0.80191,0.81841,0.81542,0.81243,0.83162,0.84421,0.85024,0.85013,0.82297,0.79669,0.80383,0.79796,0.79647,0.78183,0.7866,0.79711,0.7952,0.78489,0.77305,0.78556,0.80528,0.80884,0.80054,0.80498,0.80367,0.78376,0.8269,0.84789,0.84943,0.85149,0.8401,0.79928,0.79444,0.79983,0.79431,0.79909,0.82381,0.81535,0.81457,0.85345,0.84214,0.82789,0.83674,0.83977,0.85193,0.85585,0.85618,0.86201,0.87831,0.89074,0.88653,0.88474,0.89127,0.88083,0.88333,0.86481,0.84952,0.88123,0.87847,0.87012,0.8694,0.85318,0.85297,0.86891,0.85341,0.8532,0.86392,0.8649,0.87873,0.84983,0.84369,0.83087,0.85136,0.83037,0.83066,0.8404,0.8357,0.81351,0.83285,0.83845,0.84224,0.82644,0.83899,0.86469,0.87356,0.88026,0.89716,0.94005,1.0123,1,2
1.0154,0.99846,0.94254,0.89034,0.87744,0.87427,0.84568,0.84411,0.82868,0.83206,0.81163,0.79737,0.7956,0.81402,0.8242,0.82659,0.83628,0.84315,0.83775,0.82036,0.81101,0.78392,0.79177,0.78728,0.79065,0.78102,0.77535,0.78837,0.79691,0.80478,0.80819,0.80011,0.77767,0.79415,0.82497,0.84664,0.8085,0.76399,0.77636,0.78734,0.80014,0.80061,0.81114,0.81011,0.7937,0.79187,0.7939,0.78918,0.77287,0.76194,0.7794,0.80274,0.80888,0.80054,0.7935,0.81736,0.83824,0.86276,0.86828,0.86247,0.8649,0.85875,0.84792,0.84536,0.84827,0.85589,0.85427,0.85519,0.86255,0.85277,0.85556,0.86169,0.86668,0.86868,0.85312,0.86922,0.85911,0.85455,0.85772,0.87451,0.87777,0.8802,0.87081,0.86847,0.88519,0.88314,0.88105,0.88357,0.88224,0.86902,0.8784,0.88926,0.87809,0.87644,0.86785,0.87643,0.89797,0.91452,0.94718,0.98433,0,2
0.99017,0.97646,0.93565,0.89934,0.88621,0.8706,0.85035,0.84377,0.83836,0.82492,0.80564,0.79634,0.80562,0.81519,0.82752,0.84081,0.8435,0.85607,0.87248,0.83545,0.8007,0.79646,0.80845,0.80313,0.80598,0.80867,0.81803,0.82288,0.79508,0.79431,0.80556,0.82376,0.82351,0.80943,0.79257,0.81026,0.83138,0.81364,0.82041,0.78901,0.79425,0.79361,0.77148,0.76105,0.73597,0.74262,0.74056,0.77268,0.79706,0.78612,0.78476,0.79932,0.8064,0.80947,0.8341,0.84039,0.84495,0.86347,0.88751,0.87886,0.87493,0.87029,0.86979,0.88541,0.89734,0.88772,0.89374,0.91633,0.89763,0.89709,0.90768,0.85941,0.88288,0.85487,0.87894,0.90913,0.87653,0.93118,0.90914,0.9069,0.92465,0.87419,0.90498,0.90661,0.9025,0.93381,0.91879,0.90367,0.93724,0.94275,0.91115,0.8957,0.88197,0.87825,0.88441,0.87777,0.91205,0.96912,1.0074,0.98395,1,2
1.0568,0.92846,0.85973,0.8402,0.82,0.83098,0.82299,0.83455,0.83378,0.8333,0.8164,0.80499,0.80026,0.8178,0.83993,0.85978,0.85092,0.81706,0.82705,0.82863,0.8495,0.81129,0.80764,0.79722,0.77896,0.78363,0.78512,0.80316,0.81305,0.80762,0.79616,0.80964,0.7957,0.8099,0.82125,0.81755,0.82703,0.79339,0.83509,0.82527,0.83363,0.81568,0.78955,0.80108,0.79159,0.79697,0.78601,0.78969,0.79591,0.78037,0.78675,0.79966,0.81631,0.8107,0.80724,0.80867,0.83792,0.85729,0.85576,0.85944,0.87512,0.88082,0.86767,0.85812,0.8611,0.85474,0.85268,0.84426,0.84407,0.8606,0.85792,0.85706,0.86745,0.85938,0.85715,0.85772,0.83811,0.85156,0.85019,0.84011,0.85749,0.842,0.83928,0.83636,0.83264,0.82622,0.8266,0.83434,0.84298,0.84917,0.84513,0.83564,0.8433,0.85751,0.86641,0.88083,0.90127,0.92839,0.9744,0.99552,1,2
1.0156,1.1493,1.036,0.89919,0.87831,0.87427,0.87947,0.87078,0.85775,0.82046,0.79127,0.75501,0.76093,0.80071,0.8571,0.85884,0.86397,0.88335,0.84999,0.82411,0.77479,0.78081,0.73397,0.77998,0.80262,0.77459,0.78622,0.78518,0.77513,0.79468,0.79922,0.80566,0.82861,0.8118,0.87065,0.84104,0.82721,0.8408,0.78353,0.84003,0.78638,0.79144,0.80361,0.77848,0.76972,0.75848,0.75208,0.7817,0.80681,0.80423,0.8126,0.81496,0.81999,0.79811,0.82771,0.87651,0.86524,0.86348,0.8584,0.85326,0.85478,0.85978,0.86532,0.86906,0.85674,0.84784,0.83924,0.85758,0.89166,0.89622,0.86984,0.86883,0.87069,0.86294,0.84952,0.86286,0.8638,0.87428,0.87406,0.84617,0.84371,0.85184,0.86975,0.88678,0.87496,0.87462,0.89274,0.90459,0.88028,0.87538,0.87409,0.86726,0.84782,0.81056,0.84029,0.84886,0.8677,0.90405,0.92051,0.96714,0,2
0.9947,0.99315,0.9539,0.87917,0.83488,0.83505,0.85756,0.8413,0.82568,0.8262,0.80614,0.79166,0.79134,0.79249,0.80648,0.82569,0.84442,0.85609,0.83906,0.82448,0.80403,0.81334,0.78347,0.78953,0.79425,0.78824,0.79661,0.80297,0.79559,0.80541,0.81213,0.82263,0.83431,0.805,0.79801,0.76848,0.79984,0.83911,0.80762,0.82065,0.78044,0.8099,0.82871,0.79095,0.77916,0.77344,0.77709,0.76966,0.77449,0.77843,0.80687,0.82803,0.83261,0.81772,0.83798,0.84689,0.83507,0.86608,0.88944,0.89273,0.87488,0.8576,0.86947,0.87683,0.85118,0.841,0.8324,0.83725,0.86376,0.86309,0.88549,0.88153,0.86266,0.85048,0.84866,0.87505,0.85801,0.86554,0.86294,0.85689,0.85568,0.84885,0.8781,0.89968,0.86667,0.86787,0.87771,0.86884,0.8685,0.87414,0.8694,0.87199,0.88785,0.89458,0.88648,0.85641,0.86074,0.88212,0.96012,1.003,3,2
0.98133,0.97293,0.9341,0.88094,0.8573,0.83535,0.83603,0.84168,0.82504,0.81413,0.81372,0.80972,0.81789,0.83507,0.85046,0.85756,0.84904,0.85612,0.84284,0.83213,0.81493,0.81329,0.79976,0.8013,0.80435,0.79857,0.82123,0.83309,0.80865,0.81173,0.80688,0.80134,0.8121,0.81604,0.80428,0.80887,0.81347,0.80786,0.81384,0.81489,0.80617,0.7865,0.78189,0.77743,0.78249,0.80266,0.7991,0.79084,0.78675,0.78616,0.77929,0.77677,0.78126,0.77558,0.81169,0.83024,0.83258,0.84136,0.86007,0.86673,0.863,0.87484,0.89042,0.8643,0.8473,0.86508,0.85426,0.85639,0.85544,0.85189,0.85834,0.83467,0.84182,0.83584,0.86769,0.90022,0.87809,0.88423,0.89037,0.87083,0.85779,0.87611,0.89579,0.88459,0.85896,0.8542,0.86551,0.8909,0.91167,0.90741,0.90801,0.89427,0.90687,0.94122,0.89426,0.85702,0.90199,0.96666,1.0175,1.0497,0,2
1.082,1.0827,1.0015,0.88911,0.87748,0.85518,0.88395,0.86061,0.84128,0.82907,0.76762,0.7672,0.78093,0.80257,0.85324,0.84694,0.8618,0.85825,0.8125,0.82898,0.81413,0.81479,0.78681,0.8199,0.77863,0.78739,0.81135,0.79211,0.75763,0.78393,0.77901,0.81089,0.80476,0.79738,0.82766,0.77976,0.83514,0.80109,0.81389,0.82065,0.76324,0.8103,0.81235,0.83248,0.79106,0.77791,0.78818,0.80587,0.84314,0.81598,0.7836,0.8125,0.84578,0.84562,0.86019,0.85864,0.85461,0.8781,0.8895,0.88334,0.87976,0.8789,0.86982,0.86572,0.85541,0.8653,0.86555,0.87216,0.87467,0.87225,0.89685,0.86765,0.86549,0.86238,0.87224,0.86227,0.86512,0.89604,0.86469,0.86772,0.86967,0.88897,0.87352,0.86292,0.87782,0.85569,0.85563,0.87969,0.88081,0.86745,0.88574,0.8919,0.89174,0.87616,0.87112,0.87339,0.87442,0.90427,0.92458,0.97057,1,2
1.0211,0.96289,0.9399,0.89729,0.84073,0.81409,0.82163,0.83223,0.82849,0.82941,0.82832,0.81129,0.80993,0.82013,0.82115,0.82264,0.84157,0.86761,0.84822,0.81693,0.80247,0.79449,0.79624,0.78707,0.7955,0.78974,0.77226,0.7896,0.78439,0.78018,0.78723,0.8018,0.8276,0.82473,0.80112,0.81108,0.78689,0.80482,0.80931,0.81936,0.84773,0.81474,0.8033,0.78925,0.77206,0.77156,0.78948,0.79099,0.78952,0.80082,0.80727,0.81423,0.81674,0.82549,0.81167,0.83847,0.86565,0.87165,0.8798,0.87819,0.89475,0.87849,0.86585,0.86027,0.86372,0.86655,0.86214,0.85801,0.83591,0.85123,0.86417,0.86451,0.85672,0.84867,0.86775,0.88385,0.89771,0.87557,0.86318,0.85786,0.84888,0.85331,0.83515,0.86547,0.86561,0.85561,0.85735,0.84216,0.81213,0.82643,0.84782,0.84394,0.84205,0.84375,0.84184,0.86145,0.86207,0.88552,0.92071,0.96711,2,2
1.0474,1.041,0.9534,0.85902,0.85672,0.83637,0.85694,0.82849,0.82843,0.83316,0.78662,0.79925,0.80736,0.81497,0.88429,0.86818,0.87409,0.84859,0.81166,0.84048,0.8273,0.85866,0.80968,0.82953,0.76538,0.76333,0.78694,0.77673,0.76789,0.78529,0.77586,0.81151,0.80634,0.81648,0.83505,0.76907,0.85505,0.79748,0.75913,0.81481,0.77127,0.8227,0.7917,0.78647,0.77734,0.78055,0.80094,0.77443,0.77897,0.77413,0.77423,0.80187,0.82574,0.82285,0.84224,0.85922,0.84616,0.86725,0.85679,0.86417,0.87523,0.87344,0.87124,0.8734,0.85865,0.85639,0.862,0.86309,0.88785,0.86929,0.86817,0.86055,0.84851,0.84899,0.85365,0.87064,0.86134,0.87581,0.86751,0.86664,0.87614,0.86098,0.87077,0.86783,0.86513,0.86938,0.8808,0.88579,0.89427,0.88151,0.8821,0.88879,0.88829,0.88137,0.8858,0.88292,0.88222,0.91093,0.9616,1.0064,3,2
1.1101,1.0066,0.97125,0.88378,0.85393,0.84098,0.85418,0.86513,0.8422,0.83528,0.80846,0.79268,0.79314,0.81659,0.85024,0.83761,0.8481,0.84234,0.83569,0.85364,0.82989,0.80365,0.79443,0.828,0.79285,0.7935,0.80392,0.79384,0.79776,0.81234,0.80102,0.81473,0.81688,0.82543,0.82349,0.81883,0.85062,0.80663,0.79956,0.79863,0.7875,0.8176,0.79998,0.79222,0.80008,0.83471,0.82116,0.81353,0.8214,0.81332,0.81262,0.81097,0.7993,0.79715,0.81356,0.82377,0.83222,0.83904,0.8507,0.86434,0.85823,0.8412,0.84884,0.85561,0.86264,0.86764,0.85256,0.83925,0.84508,0.86399,0.87289,0.87083,0.87466,0.86761,0.86874,0.8653,0.85675,0.85779,0.8514,0.81999,0.85425,0.86671,0.86893,0.8715,0.86274,0.84155,0.83696,0.84918,0.87822,0.88559,0.87567,0.86034,0.85469,0.8536,0.84813,0.86163,0.89587,0.91767,0.95426,0.99273,0,2
1.002,0.92001,0.87668,0.84517,0.8399,0.85544,0.83908,0.84863,0.84773,0.8531,0.82077,0.80696,0.81955,0.84181,0.85303,0.84913,0.85085,0.82274,0.82493,0.82289,0.83905,0.8129,0.80225,0.83047,0.80377,0.81516,0.80826,0.78237,0.78444,0.8019,0.79865,0.79865,0.80021,0.83036,0.81009,0.79021,0.81058,0.79636,0.83336,0.82741,0.82864,0.80913,0.77947,0.78791,0.79552,0.7946,0.78661,0.79903,0.80272,0.78309,0.7721,0.779,0.76149,0.78334,0.81021,0.81496,0.82894,0.84695,0.85858,0.85119,0.85098,0.86529,0.88778,0.91221,0.89631,0.87982,0.86624,0.87319,0.87725,0.86486,0.85812,0.88481,0.88348,0.87908,0.88904,0.87942,0.89297,0.89072,0.88864,0.88762,0.86774,0.84885,0.86058,0.86239,0.84978,0.84685,0.8581,0.86986,0.87106,0.85695,0.85089,0.86183,0.87958,0.86466,0.84229,0.86891,0.91686,0.93856,0.9713,1.0347,3,2
